im_path,im_size,im_net_mask,joints
00663.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 196, 16], [1, 223, 22], [2, 272, 34]], [[0, 285, 19], [1, 305, 9], [2, 358, 26]], [[0, 526, 156], [1, 505, 152], [2, 449, 159]], [[0, 530, 342], [1, 510, 327], [2, 472, 301]], [[0, 664, 357], [1, 669, 377], [2, 649, 418]], [[0, 592, 449], [1, 568, 444], [2, 529, 423]]]]"
00664.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 166, 11], [1, 187, 15], [2, 242, 28]], [[0, 284, 16], [1, 308, 11], [2, 362, 23]], [[0, 530, 151], [1, 507, 152], [2, 445, 157]], [[0, 529, 344], [1, 515, 330], [2, 474, 299]], [[0, 691, 295], [1, 685, 319], [2, 687, 376]], [[0, 605, 453], [1, 587, 450], [2, 533, 444]]]]"
00665.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 143, 18], [1, 164, 19], [2, 220, 21]], [[0, 286, 17], [1, 312, 7], [2, 357, 19]], [[0, 531, 149], [1, 507, 150], [2, 451, 155]], [[0, 532, 352], [1, 519, 337], [2, 483, 305]], [[0, 700, 237], [1, 699, 261], [2, 691, 311]], [[0, 624, 455], [1, 605, 453], [2, 559, 456]]]]"
00666.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 110, 15], [1, 132, 20], [2, 192, 19]], [[0, 280, 20], [1, 306, 11], [2, 361, 19]], [[0, 532, 151], [1, 509, 151], [2, 452, 155]], [[0, 536, 355], [1, 523, 344], [2, 484, 308]], [[0, 702, 173], [1, 702, 199], [2, 691, 249]], [[0, 655, 455], [1, 635, 453], [2, 584, 461]]]]"
00667.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 80, 13], [1, 103, 17], [2, 155, 17]], [[0, 283, 20], [1, 307, 11], [2, 364, 18]], [[0, 539, 149], [1, 515, 152], [2, 456, 153]], [[0, 695, 127], [1, 691, 151], [2, 701, 192]], [[0, 537, 360], [1, 516, 339], [2, 485, 312]], [[0, 675, 452], [1, 657, 450], [2, 612, 461]]]]"
00668.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 54, 20], [1, 78, 23], [2, 126, 13]], [[0, 284, 19], [1, 304, 13], [2, 358, 15]], [[0, 538, 152], [1, 516, 151], [2, 457, 156]], [[0, 704, 77], [1, 695, 100], [2, 699, 142]], [[0, 537, 360], [1, 516, 340], [2, 486, 314]], [[0, 696, 455], [1, 678, 450], [2, 638, 459]]]]"
00669.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 32, 15], [1, 54, 23], [2, 95, 19]], [[0, 280, 23], [1, 303, 14], [2, 355, 14]], [[0, 541, 149], [1, 515, 149], [2, 462, 153]], [[0, 539, 365], [1, 519, 342], [2, 479, 309]], [[0, 696, 457], [1, 676, 451], [2, 634, 461]], [[0, 694, 18], [1, 693, 45], [2, 683, 90]]]]"
00670.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 30, 21], [1, 52, 22], [2, 102, 14]], [[0, 280, 22], [1, 305, 11], [2, 357, 15]], [[0, 542, 147], [1, 519, 149], [2, 468, 152]], [[0, 542, 364], [1, 523, 347], [2, 484, 314]], [[0, 690, 18], [1, 684, 40], [2, 676, 88]], [[0, 692, 456], [1, 673, 451], [2, 630, 461]]]]"
00671.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 30, 18], [1, 53, 19], [2, 97, 15]], [[0, 279, 22], [1, 303, 14], [2, 360, 15]], [[0, 544, 147], [1, 522, 147], [2, 468, 153]], [[0, 699, 28], [1, 680, 38], [2, 669, 81]], [[0, 541, 366], [1, 525, 353], [2, 486, 315]], [[0, 696, 453], [1, 676, 449], [2, 630, 458]]]]"
00672.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 31, 19], [1, 53, 20], [2, 99, 13]], [[0, 284, 24], [1, 303, 12], [2, 351, 10]], [[0, 541, 144], [1, 521, 146], [2, 471, 151]], [[0, 691, 30], [1, 672, 40], [2, 651, 69]], [[0, 539, 366], [1, 521, 347], [2, 485, 318]], [[0, 697, 455], [1, 677, 453], [2, 630, 457]]]]"
00673.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 31, 19], [1, 51, 19], [2, 99, 13]], [[0, 281, 27], [1, 301, 16], [2, 362, 14]], [[0, 546, 146], [1, 522, 143], [2, 465, 149]], [[0, 699, 14], [1, 687, 28], [2, 642, 52]], [[0, 539, 366], [1, 524, 351], [2, 487, 322]], [[0, 695, 452], [1, 675, 451], [2, 630, 456]]]]"
00674.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 29, 22], [1, 51, 20], [2, 102, 12]], [[0, 282, 29], [1, 303, 15], [2, 361, 13]], [[0, 546, 145], [1, 523, 146], [2, 468, 147]], [[0, 700, 19], [1, 680, 26], [2, 640, 42]], [[0, 537, 364], [1, 525, 348], [2, 484, 315]], [[0, 693, 451], [1, 672, 456], [2, 633, 454]]]]"
00675.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 30, 20], [1, 51, 20], [2, 104, 15]], [[0, 281, 27], [1, 303, 15], [2, 354, 9]], [[0, 547, 146], [1, 522, 145], [2, 465, 148]], [[0, 700, 28], [1, 683, 20], [2, 642, 35]], [[0, 542, 363], [1, 520, 349], [2, 479, 314]], [[0, 694, 452], [1, 675, 453], [2, 630, 455]]]]"
00676.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 29, 22], [1, 49, 19], [2, 104, 15]], [[0, 546, 145], [1, 522, 147], [2, 468, 147]], [[0, 699, 33], [1, 682, 29], [2, 637, 14]], [[0, 543, 365], [1, 521, 348], [2, 483, 315]], [[0, 698, 453], [1, 674, 456], [2, 639, 453]]]]"
00687.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 28, 19], [1, 58, 22], [2, 110, 15]], [[0, 339, 136], [1, 357, 123], [2, 408, 83]], [[0, 545, 144], [1, 526, 149], [2, 467, 166]], [[0, 535, 397], [1, 529, 373], [2, 507, 322]], [[0, 334, 440], [1, 359, 447], [2, 414, 466]], [[0, 695, 457], [1, 674, 453], [2, 633, 462]]]]"
00688.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 30, 19], [1, 52, 22], [2, 95, 12]], [[0, 307, 154], [1, 332, 138], [2, 380, 103]], [[0, 546, 143], [1, 529, 149], [2, 468, 166]], [[0, 530, 397], [1, 519, 373], [2, 506, 327]], [[0, 265, 390], [1, 287, 411], [2, 324, 445]], [[0, 695, 455], [1, 679, 451], [2, 633, 461]]]]"
00689.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 30, 19], [1, 52, 19], [2, 101, 9]], [[0, 283, 169], [1, 303, 157], [2, 358, 125]], [[0, 207, 326], [1, 214, 347], [2, 257, 385]], [[0, 547, 146], [1, 521, 153], [2, 467, 169]], [[0, 519, 399], [1, 514, 376], [2, 507, 328]], [[0, 698, 456], [1, 682, 452], [2, 637, 459]]]]"
00690.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 31, 21], [1, 57, 21], [2, 96, 13]], [[0, 157, 271], [1, 183, 296], [2, 197, 334]], [[0, 270, 183], [1, 292, 167], [2, 329, 144]], [[0, 546, 148], [1, 517, 156], [2, 470, 168]], [[0, 510, 398], [1, 508, 367], [2, 504, 321]], [[0, 693, 453], [1, 672, 452], [2, 640, 458]]]]"
00691.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 30, 17], [1, 57, 23], [2, 103, 11]], [[0, 88, 226], [1, 115, 241], [2, 160, 257]], [[0, 225, 195], [1, 249, 194], [2, 295, 166]], [[0, 552, 148], [1, 523, 153], [2, 472, 170]], [[0, 502, 403], [1, 504, 377], [2, 507, 324]], [[0, 697, 455], [1, 677, 451], [2, 632, 460]]]]"
00692.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 30, 17], [1, 54, 22], [2, 96, 16]], [[0, 30, 237], [1, 49, 225], [2, 91, 216]], [[0, 144, 214], [1, 164, 206], [2, 215, 209]], [[0, 549, 149], [1, 522, 158], [2, 477, 170]], [[0, 495, 404], [1, 498, 380], [2, 505, 334]], [[0, 695, 455], [1, 673, 451], [2, 633, 458]]]]"
00693.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 34, 19], [1, 53, 20], [2, 103, 17]], [[0, 43, 271], [1, 31, 249], [2, 49, 202]], [[0, 63, 186], [1, 80, 196], [2, 116, 209]], [[0, 553, 152], [1, 528, 156], [2, 469, 173]], [[0, 487, 407], [1, 495, 383], [2, 504, 330]], [[0, 695, 457], [1, 676, 451], [2, 627, 457]]]]"
00694.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 34, 18], [1, 55, 23], [2, 100, 12]], [[0, 30, 150], [1, 41, 168], [2, 86, 194]], [[0, 72, 299], [1, 52, 290], [2, 25, 252]], [[0, 555, 149], [1, 530, 156], [2, 472, 171]], [[0, 480, 408], [1, 491, 386], [2, 506, 331]], [[0, 695, 453], [1, 675, 450], [2, 632, 453]]]]"
00695.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 32, 17], [1, 53, 18], [2, 100, 14]], [[0, 26, 119], [1, 39, 130], [2, 62, 173]], [[0, 104, 326], [1, 83, 317], [2, 38, 296]], [[0, 554, 153], [1, 532, 159], [2, 477, 174]], [[0, 473, 410], [1, 483, 386], [2, 504, 339]], [[0, 694, 450], [1, 676, 454], [2, 626, 461]]]]"
00696.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 30, 21], [1, 47, 21], [2, 99, 16]], [[0, 34, 61], [1, 35, 85], [2, 49, 134]], [[0, 147, 321], [1, 125, 329], [2, 76, 324]], [[0, 556, 152], [1, 529, 159], [2, 480, 175]], [[0, 465, 407], [1, 478, 385], [2, 508, 333]], [[0, 694, 454], [1, 673, 457], [2, 634, 453]]]]"
00697.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 28, 26], [1, 35, 48], [2, 46, 96]], [[0, 32, 20], [1, 53, 18], [2, 108, 19]], [[0, 171, 273], [1, 167, 300], [2, 145, 330]], [[0, 559, 153], [1, 533, 157], [2, 479, 173]], [[0, 457, 405], [1, 474, 382], [2, 501, 346]], [[0, 699, 449], [1, 678, 455], [2, 634, 453]]]]"
00698.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 28, 26], [1, 34, 46], [2, 45, 91]], [[0, 36, 23], [1, 59, 20], [2, 107, 23]], [[0, 166, 223], [1, 177, 247], [2, 189, 296]], [[0, 563, 156], [1, 537, 159], [2, 482, 173]], [[0, 447, 403], [1, 460, 389], [2, 500, 349]], [[0, 695, 450], [1, 677, 457], [2, 632, 453]]]]"
00699.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 31, 20], [1, 30, 40], [2, 52, 84]], [[0, 42, 18], [1, 60, 19], [2, 106, 28]], [[0, 128, 184], [1, 150, 196], [2, 195, 224]], [[0, 562, 155], [1, 538, 164], [2, 491, 173]], [[0, 436, 399], [1, 460, 383], [2, 502, 346]], [[0, 694, 448], [1, 674, 453], [2, 635, 451]]]]"
00700.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 46, 19], [1, 62, 21], [2, 94, 26]], [[0, 31, 27], [1, 35, 45], [2, 49, 76]], [[0, 86, 193], [1, 95, 180], [2, 135, 178]], [[0, 562, 154], [1, 536, 160], [2, 490, 172]], [[0, 429, 393], [1, 447, 384], [2, 491, 356]], [[0, 690, 447], [1, 677, 454], [2, 642, 454]]]]"
00701.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 49, 22], [1, 75, 22], [2, 114, 29]], [[0, 29, 25], [1, 37, 39], [2, 46, 77]], [[0, 62, 234], [1, 58, 217], [2, 81, 180]], [[0, 566, 154], [1, 541, 159], [2, 502, 172]], [[0, 428, 389], [1, 445, 380], [2, 490, 355]], [[0, 693, 448], [1, 677, 451], [2, 639, 458]]]]"
00702.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 44, 22], [1, 64, 20], [2, 102, 26]], [[0, 29, 27], [1, 33, 43], [2, 50, 77]], [[0, 74, 288], [1, 64, 275], [2, 44, 246]], [[0, 563, 155], [1, 543, 161], [2, 499, 172]], [[0, 419, 387], [1, 438, 379], [2, 480, 361]], [[0, 684, 447], [1, 672, 452], [2, 635, 456]]]]"
00703.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 50, 22], [1, 67, 20], [2, 116, 30]], [[0, 34, 25], [1, 38, 45], [2, 54, 73]], [[0, 571, 155], [1, 555, 160], [2, 497, 172]], [[0, 118, 315], [1, 100, 309], [2, 64, 293]], [[0, 410, 384], [1, 430, 378], [2, 482, 360]], [[0, 687, 441], [1, 662, 449], [2, 627, 450]]]]"
00704.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 49, 25], [1, 68, 22], [2, 111, 23]], [[0, 29, 24], [1, 37, 42], [2, 48, 76]], [[0, 569, 156], [1, 547, 159], [2, 505, 173]], [[0, 172, 314], [1, 151, 323], [2, 102, 316]], [[0, 405, 381], [1, 425, 378], [2, 475, 360]], [[0, 651, 385], [1, 648, 404], [2, 644, 454]]]]"
00705.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 51, 22], [1, 71, 19], [2, 110, 19]], [[0, 30, 23], [1, 36, 47], [2, 56, 78]], [[0, 577, 156], [1, 556, 161], [2, 509, 174]], [[0, 245, 317], [1, 225, 313], [2, 172, 316]], [[0, 398, 379], [1, 421, 375], [2, 473, 362]], [[0, 584, 379], [1, 608, 385], [2, 656, 382]]]]"
00706.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 47, 14], [1, 74, 21], [2, 110, 27]], [[0, 31, 25], [1, 45, 42], [2, 52, 75]], [[0, 580, 153], [1, 555, 162], [2, 510, 176]], [[0, 317, 353], [1, 303, 336], [2, 252, 329]], [[0, 389, 373], [1, 418, 373], [2, 461, 365]], [[0, 545, 371], [1, 566, 374], [2, 610, 370]]]]"
00707.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 48, 20], [1, 67, 23], [2, 111, 26]], [[0, 35, 33], [1, 54, 44], [2, 64, 81]], [[0, 589, 153], [1, 568, 159], [2, 523, 171]], [[0, 369, 397], [1, 362, 381], [2, 339, 344]], [[0, 385, 369], [1, 405, 369], [2, 450, 365]], [[0, 497, 355], [1, 523, 366], [2, 566, 365]]]]"
00708.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 42, 19], [1, 61, 22], [2, 88, 23]], [[0, 33, 30], [1, 47, 39], [2, 79, 57]], [[0, 595, 149], [1, 573, 161], [2, 532, 170]], [[0, 447, 336], [1, 472, 350], [2, 518, 351]], [[0, 384, 362], [1, 405, 368], [2, 451, 365]], [[0, 404, 460], [1, 393, 436], [2, 385, 398]]]]"
00709.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 34, 22], [1, 56, 24], [2, 97, 15]], [[0, 33, 44], [1, 53, 41], [2, 92, 49]], [[0, 603, 150], [1, 579, 158], [2, 540, 172]], [[0, 395, 314], [1, 414, 331], [2, 467, 334]], [[0, 381, 349], [1, 399, 360], [2, 441, 370]], [[0, 399, 459], [1, 397, 430], [2, 382, 404]]]]"
00710.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 36, 20], [1, 54, 21], [2, 95, 12]], [[0, 45, 67], [1, 47, 50], [2, 82, 32]], [[0, 610, 149], [1, 584, 156], [2, 547, 170]], [[0, 352, 293], [1, 376, 314], [2, 420, 322]], [[0, 384, 331], [1, 398, 346], [2, 438, 370]], [[0, 387, 461], [1, 396, 443], [2, 397, 401]]]]"
00711.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 39, 99], [1, 36, 75], [2, 44, 39]], [[0, 34, 21], [1, 53, 21], [2, 87, 16]], [[0, 617, 149], [1, 592, 157], [2, 553, 170]], [[0, 315, 265], [1, 329, 279], [2, 372, 292]], [[0, 380, 306], [1, 404, 329], [2, 434, 361]], [[0, 368, 456], [1, 380, 437], [2, 410, 409]]]]"
00712.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 33, 140], [1, 32, 122], [2, 34, 76]], [[0, 33, 16], [1, 56, 20], [2, 99, 10]], [[0, 630, 147], [1, 605, 154], [2, 563, 168]], [[0, 269, 229], [1, 291, 247], [2, 339, 260]], [[0, 372, 293], [1, 394, 317], [2, 422, 336]], [[0, 345, 457], [1, 357, 443], [2, 401, 421]]]]"
00713.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 48, 164], [1, 36, 147], [2, 32, 115]], [[0, 35, 18], [1, 55, 20], [2, 89, 12]], [[0, 633, 146], [1, 614, 151], [2, 574, 166]], [[0, 224, 206], [1, 237, 218], [2, 282, 238]], [[0, 358, 287], [1, 382, 302], [2, 416, 324]], [[0, 379, 348], [1, 389, 366], [2, 431, 386]]]]"
00714.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 34, 18], [1, 59, 19], [2, 91, 12]], [[0, 74, 181], [1, 51, 175], [2, 24, 154]], [[0, 175, 184], [1, 190, 194], [2, 229, 214]], [[0, 644, 145], [1, 618, 153], [2, 582, 168]], [[0, 342, 274], [1, 363, 285], [2, 408, 306]], [[0, 378, 311], [1, 385, 332], [2, 420, 367]]]]"
00715.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 36, 20], [1, 54, 20], [2, 89, 15]], [[0, 99, 195], [1, 77, 199], [2, 40, 191]], [[0, 125, 157], [1, 140, 165], [2, 177, 188]], [[0, 337, 247], [1, 351, 259], [2, 392, 287]], [[0, 337, 286], [1, 358, 303], [2, 381, 328]], [[0, 650, 146], [1, 623, 155], [2, 583, 165]]]]"
00716.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 33, 19], [1, 54, 17], [2, 89, 20]], [[0, 77, 136], [1, 94, 144], [2, 133, 162]], [[0, 145, 179], [1, 132, 193], [2, 92, 210]], [[0, 334, 222], [1, 350, 240], [2, 384, 269]], [[0, 298, 240], [1, 303, 258], [2, 335, 287]], [[0, 654, 145], [1, 632, 154], [2, 594, 166]]]]"
00717.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 38, 18], [1, 53, 21], [2, 84, 23]], [[0, 39, 133], [1, 62, 135], [2, 102, 145]], [[0, 156, 155], [1, 154, 173], [2, 130, 207]], [[0, 256, 174], [1, 272, 200], [2, 287, 247]], [[0, 332, 205], [1, 351, 228], [2, 378, 259]], [[0, 658, 147], [1, 634, 151], [2, 603, 165]]]]"
00718.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 33, 21], [1, 52, 16], [2, 97, 16]], [[0, 30, 121], [1, 53, 128], [2, 88, 142]], [[0, 152, 120], [1, 171, 137], [2, 170, 167]], [[0, 251, 89], [1, 245, 110], [2, 249, 150]], [[0, 326, 186], [1, 339, 204], [2, 373, 236]], [[0, 665, 143], [1, 641, 154], [2, 609, 167]]]]"
00719.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 33, 21], [1, 56, 17], [2, 94, 16]], [[0, 29, 100], [1, 49, 111], [2, 76, 131]], [[0, 117, 64], [1, 134, 79], [2, 175, 97]], [[0, 252, 11], [1, 248, 36], [2, 250, 75]], [[0, 318, 168], [1, 334, 188], [2, 359, 212]], [[0, 673, 143], [1, 641, 154], [2, 609, 166]]]]"
00720.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 35, 25], [1, 53, 20], [2, 90, 20]], [[0, 77, 29], [1, 94, 46], [2, 130, 60]], [[0, 36, 82], [1, 52, 95], [2, 73, 124]], [[0, 270, 15], [1, 261, 39], [2, 246, 72]], [[0, 309, 155], [1, 328, 173], [2, 360, 202]], [[0, 682, 141], [1, 660, 151], [2, 624, 162]]]]"
00721.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 34, 22], [1, 50, 15], [2, 97, 16]], [[0, 37, 43], [1, 59, 41], [2, 96, 50]], [[0, 33, 61], [1, 45, 79], [2, 58, 105]], [[0, 314, 18], [1, 282, 30], [2, 259, 52]], [[0, 302, 146], [1, 318, 165], [2, 350, 188]], [[0, 682, 140], [1, 658, 150], [2, 627, 166]]]]"
00722.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 34, 21], [1, 52, 17], [2, 93, 17]], [[0, 36, 33], [1, 56, 40], [2, 90, 51]], [[0, 29, 48], [1, 42, 64], [2, 55, 101]], [[0, 374, 10], [1, 338, 17], [2, 302, 34]], [[0, 294, 137], [1, 308, 151], [2, 351, 180]], [[0, 684, 138], [1, 666, 151], [2, 630, 167]]]]"
00723.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 44, 17], [1, 64, 19], [2, 93, 21]], [[0, 39, 29], [1, 54, 42], [2, 86, 45]], [[0, 30, 43], [1, 41, 64], [2, 56, 96]], [[0, 446, 12], [1, 423, 20], [2, 383, 12]], [[0, 285, 128], [1, 305, 142], [2, 339, 169]], [[0, 664, 136], [1, 655, 153], [2, 653, 196]]]]"
00724.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 48, 17], [1, 72, 19], [2, 106, 30]], [[0, 40, 31], [1, 60, 42], [2, 91, 49]], [[0, 33, 46], [1, 42, 68], [2, 53, 100]], [[0, 522, 34], [1, 506, 23], [2, 458, 13]], [[0, 280, 125], [1, 304, 140], [2, 339, 160]], [[0, 589, 125], [1, 601, 143], [2, 623, 162]]]]"
00725.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 37, 16], [1, 58, 19], [2, 103, 29]], [[0, 31, 31], [1, 53, 41], [2, 91, 58]], [[0, 27, 46], [1, 40, 66], [2, 58, 97]], [[0, 605, 60], [1, 584, 47], [2, 539, 23]], [[0, 274, 125], [1, 299, 137], [2, 340, 157]], [[0, 525, 117], [1, 543, 123], [2, 587, 140]]]]"
00726.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 41, 19], [1, 63, 20], [2, 100, 23]], [[0, 39, 31], [1, 55, 47], [2, 89, 54]], [[0, 28, 48], [1, 40, 70], [2, 56, 100]], [[0, 263, 127], [1, 285, 142], [2, 333, 155]], [[0, 476, 106], [1, 494, 115], [2, 543, 128]], [[0, 671, 113], [1, 650, 100], [2, 617, 59]]]]"
00727.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 39, 17], [1, 59, 19], [2, 93, 16]], [[0, 36, 33], [1, 53, 48], [2, 88, 49]], [[0, 29, 49], [1, 34, 71], [2, 49, 99]], [[0, 259, 133], [1, 283, 144], [2, 327, 151]], [[0, 439, 97], [1, 463, 106], [2, 508, 119]], [[0, 695, 171], [1, 696, 150], [2, 671, 110]]]]"
00728.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 38, 18], [1, 60, 19], [2, 94, 20]], [[0, 37, 32], [1, 52, 44], [2, 83, 55]], [[0, 31, 49], [1, 37, 72], [2, 49, 97]], [[0, 251, 137], [1, 272, 144], [2, 328, 153]], [[0, 405, 90], [1, 433, 99], [2, 478, 114]], [[0, 705, 218], [1, 701, 194], [2, 693, 148]]]]"
00729.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 40, 17], [1, 56, 23], [2, 100, 18]], [[0, 35, 30], [1, 51, 40], [2, 90, 53]], [[0, 30, 46], [1, 33, 65], [2, 51, 93]], [[0, 375, 78], [1, 409, 92], [2, 442, 107]], [[0, 248, 141], [1, 281, 153], [2, 321, 157]], [[0, 700, 285], [1, 700, 266], [2, 704, 217]]]]"
00730.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 40, 19], [1, 63, 23], [2, 97, 14]], [[0, 36, 30], [1, 51, 43], [2, 101, 47]], [[0, 32, 50], [1, 34, 69], [2, 55, 97]], [[0, 351, 67], [1, 373, 82], [2, 417, 100]], [[0, 240, 147], [1, 268, 153], [2, 310, 161]], [[0, 686, 342], [1, 697, 323], [2, 700, 276]]]]"
00731.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 39, 16], [1, 56, 19], [2, 97, 13]], [[0, 32, 30], [1, 55, 40], [2, 94, 51]], [[0, 30, 47], [1, 29, 66], [2, 51, 99]], [[0, 334, 52], [1, 358, 68], [2, 400, 93]], [[0, 241, 152], [1, 265, 155], [2, 310, 158]], [[0, 699, 401], [1, 692, 381], [2, 697, 344]]]]"
00732.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 39, 19], [1, 57, 23], [2, 90, 13]], [[0, 39, 33], [1, 53, 41], [2, 93, 51]], [[0, 32, 46], [1, 32, 63], [2, 49, 98]], [[0, 312, 42], [1, 331, 53], [2, 374, 81]], [[0, 238, 153], [1, 259, 161], [2, 315, 166]], [[0, 693, 432], [1, 686, 417], [2, 687, 379]]]]"
00733.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 36, 15], [1, 55, 19], [2, 103, 12]], [[0, 33, 31], [1, 54, 37], [2, 91, 57]], [[0, 29, 45], [1, 29, 66], [2, 55, 101]], [[0, 302, 28], [1, 319, 44], [2, 352, 68]], [[0, 235, 159], [1, 251, 163], [2, 311, 171]], [[0, 693, 454], [1, 680, 438], [2, 660, 394]]]]"
00734.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 33, 17], [1, 52, 21], [2, 100, 15]], [[0, 39, 32], [1, 58, 40], [2, 99, 55]], [[0, 33, 50], [1, 32, 66], [2, 56, 100]], [[0, 297, 9], [1, 312, 26], [2, 344, 60]], [[0, 238, 159], [1, 260, 164], [2, 312, 173]], [[0, 693, 451], [1, 679, 438], [2, 651, 413]]]]"
00735.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 36, 16], [1, 56, 18], [2, 93, 14]], [[0, 37, 30], [1, 53, 39], [2, 87, 48]], [[0, 31, 50], [1, 38, 68], [2, 63, 100]], [[0, 299, 8], [1, 315, 25], [2, 347, 57]], [[0, 240, 159], [1, 263, 165], [2, 304, 174]], [[0, 691, 445], [1, 668, 455], [2, 642, 426]]]]"
00736.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 34, 17], [1, 56, 18], [2, 98, 17]], [[0, 39, 35], [1, 56, 38], [2, 93, 62]], [[0, 30, 53], [1, 36, 69], [2, 64, 105]], [[0, 304, 12], [1, 320, 26], [2, 349, 55]], [[0, 239, 166], [1, 257, 169], [2, 312, 180]], [[0, 689, 435], [1, 668, 450], [2, 633, 449]]]]"
